Date,Division,Confirmed Cases,Deaths,Case Rate,Death Rate
2020-12-27,Khulna,16,24,4.0,2.3
2020-12-27,Mymensingh,3,24,1.0,2.3
2020-12-27,Rajshahi,53,24,8.0,2.3
2020-12-27,Rangpur,22,24,9.0,2.3
2020-12-27,Sylhet,6,24,1.0,2.3
2020-12-28,Barisal,25,27,8.0,2.9
2020-12-28,Chittagong,165,27,5.0,2.9
2020-12-28,Dhaka,514,27,10.0,2.9
2020-12-28,Khulna,29,27,8.0,2.9
2020-12-28,Mymensingh,13,27,5.0,2.9
2020-12-28,Rajshahi,76,27,9.0,2.9
2020-12-28,Rangpur,28,27,9.0,2.9
2020-12-28,Sylhet,27,27,3.0,2.9
2020-12-29,Barisal,20,30,7.0,2.5
2020-12-29,Chittagong,206,30,6.0,2.5
2020-12-29,Dhaka,521,30,9.0,2.5
2020-12-29,Khulna,23,30,4.0,2.5
2020-12-29,Mymensingh,11,30,5.0,2.5
2020-12-29,Rajshahi,73,30,7.0,2.5
2020-12-29,Rangpur,22,30,8.0,2.5
2020-12-29,Sylhet,17,30,2.0,2.5
2020-12-30,Barisal,14,22,4.0,1.8
2020-12-30,Chittagong,137,22,5.0,1.8
2020-12-30,Dhaka,512,22,11.0,1.8
2020-12-30,Khulna,13,22,3.0,1.8
2020-12-30,Mymensingh,16,22,8.0,1.8
2020-12-30,Rajshahi,68,22,9.0,1.8
2020-12-30,Rangpur,16,22,7.0,1.8
2020-12-30,Sylhet,29,22,4.0,1.8
2020-12-31,Barisal,34,28,6.0,2.8
2020-12-31,Chittagong,193,28,7.0,2.8
2020-12-31,Dhaka,493,28,10.0,2.8
2020-12-31,Khulna,21,28,5.0,2.8
2020-12-31,Mymensingh,10,28,6.0,2.8
2020-12-31,Rajshahi,57,28,5.0,2.8
2020-12-31,Rangpur,27,28,9.0,2.8
2020-12-31,Sylhet,15,28,4.0,2.8
2021-01-01,Barisal,5,17,3.0,1.7
2021-01-01,Chittagong,95,17,4.0,1.7
2021-01-01,Dhaka,300,17,9.0,1.7
2021-01-01,Khulna,7,17,2.0,1.7
2021-01-01,Mymensingh,7,17,4.0,1.7
2021-01-01,Rajshahi,29,17,6.0,1.7
2021-01-01,Rangpur,23,17,10.0,1.7
2021-01-01,Sylhet,10,17,3.0,1.7
2021-01-02,Barisal,14,23,5.0,3.4
2021-01-02,Chittagong,136,23,5.0,3.4
2021-01-02,Dhaka,478,23,11.0,3.4
2021-01-02,Khulna,33,23,6.0,3.4
2021-01-02,Mymensingh,13,23,8.0,3.4
2021-01-02,Rajshahi,30,23,3.0,3.4
2021-01-02,Rangpur,6,23,4.0,3.4
2021-01-02,Sylhet,10,23,1.0,3.4
2021-01-03,Barisal,7,27,4.0,3.2
2021-01-03,Chittagong,182,27,6.0,3.2
2021-01-03,Dhaka,517,27,10.0,3.2
2021-01-03,Khulna,11,27,2.0,3.2
2021-01-03,Mymensingh,13,27,7.0,3.2
2021-01-03,Rajshahi,65,27,12.0,3.2
2021-01-03,Rangpur,16,27,7.0,3.2
2021-01-03,Sylhet,6,27,2.0,3.2
2021-01-04,Barisal,4,24,3.0,2.6
2021-01-04,Chittagong,149,24,4.0,2.6
2021-01-04,Dhaka,540,24,9.0,2.6
2021-01-04,Khulna,25,24,5.0,2.6
2021-01-04,Mymensingh,5,24,2.0,2.6
2021-01-04,Rajshahi,35,24,3.0,2.6
2021-01-04,Rangpur,22,24,8.0,2.6
2021-01-04,Sylhet,31,24,3.0,2.6
2021-01-05,Barisal,13,20,5.0,2.0
2021-01-05,Chittagong,132,20,5.0,2.0
2021-01-05,Dhaka,406,20,7.0,2.0
2021-01-05,Khulna,28,20,4.0,2.0
2021-01-05,Mymensingh,9,20,3.0,2.0
2021-01-05,Rajshahi,53,20,4.0,2.0
2021-01-05,Rangpur,21,20,7.0,2.0
2021-01-05,Sylhet,25,20,5.0,2.0
2021-01-06,Barisal,11,17,3.0,1.7
2021-01-06,Chittagong,175,17,4.0,1.7
2021-01-06,Dhaka,546,17,8.0,1.7
2021-01-06,Khulna,28,17,5.0,1.7
2021-01-06,Mymensingh,2,17,1.0,1.7
2021-01-06,Rajshahi,40,17,5.0,1.7
2021-01-06,Rangpur,19,17,7.0,1.7
2021-01-06,Sylhet,32,17,4.0,1.7
2021-01-07,Barisal,20,31,5.0,3.1
2021-01-07,Chittagong,190,31,5.0,3.1
2021-01-07,Dhaka,431,31,8.0,3.1
2021-01-07,Khulna,23,31,3.0,3.1
2021-01-07,Mymensingh,12,31,4.0,3.1
2021-01-07,Rajshahi,25,31,3.0,3.1
2021-01-07,Rangpur,26,31,6.0,3.1
2021-01-07,Sylhet,32,31,4.0,3.1
2021-01-08,Barisal,16,16,4.0,2.0
2021-01-08,Chittagong,126,16,4.0,2.0
2021-01-08,Dhaka,341,16,8.0,2.0
2021-01-08,Khulna,25,16,4.0,2.0
2021-01-08,Mymensingh,8,16,3.0,2.0
2021-01-08,Rajshahi,25,16,4.0,2.0
2021-01-08,Rangpur,27,16,7.0,2.0
2021-01-08,Sylhet,12,16,2.0,2.0
2021-01-09,Barisal,9,22,3.0,3.2
2021-01-09,Chittagong,192,22,5.0,3.2
2021-01-09,Dhaka,435,22,8.0,3.2
2021-01-09,Khulna,20,22,4.0,3.2
2021-01-09,Mymensingh,3,22,2.0,3.2
2021-01-09,Rajshahi,32,22,3.0,3.2
2021-01-09,Rangpur,12,22,5.0,3.2
2021-01-09,Sylhet,11,22,2.0,3.2
2021-01-10,Barisal,10,25,3.0,2.3
2021-01-10,Chittagong,153,25,4.0,2.3
2021-01-10,Dhaka,487,25,9.0,2.3
2021-01-10,Khulna,19,25,4.0,2.3
2021-01-10,Mymensingh,14,25,5.0,2.3
2021-01-10,Rajshahi,43,25,4.0,2.3
2021-01-10,Rangpur,25,25,7.0,2.3
2021-01-10,Sylhet,14,25,2.0,2.3
2021-01-11,Barisal,7,22,2.0,2.6
2021-01-11,Chittagong,106,22,3.0,2.6
2021-01-11,Dhaka,360,22,7.0,2.6
2021-01-11,Khulna,32,22,5.0,2.6
2021-01-11,Mymensingh,8,22,2.0,2.6
2021-01-11,Rajshahi,27,22,2.0,2.6
2021-01-11,Rangpur,12,22,3.0,2.6
2021-01-11,Sylhet,23,22,2.0,2.6
2021-01-12,Barisal,10,16,3.0,2.2
2021-01-12,Chittagong,164,16,5.0,2.2
2021-01-12,Dhaka,406,16,7.0,2.2
2021-01-12,Khulna,46,16,7.0,2.2
2021-01-12,Mymensingh,17,16,6.0,2.2
2021-01-12,Rajshahi,52,16,3.0,2.2
2021-01-12,Rangpur,33,16,7.0,2.2
2021-01-12,Sylhet,21,16,3.0,2.2
2021-01-13,Barisal,12,14,3.0,1.6
2021-01-13,Chittagong,130,14,3.0,1.6
2021-01-13,Dhaka,445,14,8.0,1.6
2021-01-13,Khulna,16,14,3.0,1.6
2021-01-13,Mymensingh,11,14,3.0,1.6
2021-01-13,Rajshahi,45,14,3.0,1.6
2021-01-13,Rangpur,19,14,5.0,1.6
2021-01-13,Sylhet,15,14,2.0,1.6
2021-01-14,Barisal,16,16,4.0,2.0
2021-01-14,Chittagong,160,16,4.0,2.0
2021-01-14,Dhaka,467,16,8.0,2.0
2021-01-14,Khulna,15,16,3.0,2.0
2021-01-14,Mymensingh,9,16,4.0,2.0
2021-01-14,Rajshahi,32,16,4.0,2.0
2021-01-14,Rangpur,27,16,8.0,2.0
2021-01-14,Sylhet,24,16,3.0,2.0
2021-01-15,Barisal,10,13,3.0,1.7
2021-01-15,Chittagong,92,13,3.0,1.7
2021-01-15,Dhaka,323,13,7.0,1.7
2021-01-15,Khulna,36,13,5.0,1.7
2021-01-15,Mymensingh,5,13,2.0,1.7
2021-01-15,Rajshahi,21,13,2.0,1.7
2021-01-15,Rangpur,22,13,8.0,1.7
2021-01-15,Sylhet,9,13,2.0,1.7
2021-01-16,Barisal,10,21,3.0,3.6
2021-01-16,Chittagong,103,21,3.0,3.6
2021-01-16,Dhaka,320,21,6.0,3.6
2021-01-16,Khulna,8,21,1.0,3.6
2021-01-16,Mymensingh,10,21,3.0,3.6
2021-01-16,Rajshahi,34,21,2.0,3.6
2021-01-16,Rangpur,7,21,3.0,3.6
2021-01-16,Sylhet,9,21,1.0,3.6
2021-01-17,Barisal,16,23,4.0,4.0
2021-01-17,Chittagong,120,23,4.0,4.0
2021-01-17,Dhaka,442,23,7.0,4.0
2021-01-17,Khulna,27,23,6.0,4.0
2021-01-17,Mymensingh,10,23,4.0,4.0
2021-01-17,Rajshahi,30,23,5.0,4.0
2021-01-17,Rangpur,15,23,6.0,4.0
2021-01-17,Sylhet,16,23,2.0,4.0
2021-01-18,Barisal,17,16,5.0,2.3
2021-01-18,Chittagong,114,16,3.0,2.3
2021-01-18,Dhaka,368,16,6.0,2.3
2021-01-18,Khulna,9,16,2.0,2.3
2021-01-18,Mymensingh,6,16,2.0,2.3
2021-01-18,Rajshahi,49,16,4.0,2.3
2021-01-18,Rangpur,11,16,5.0,2.3
2021-01-18,Sylhet,19,16,2.0,2.3
2021-01-19,Barisal,9,20,3.0,2.8
2021-01-19,Chittagong,127,20,3.0,2.8
2021-01-19,Dhaka,339,20,6.0,2.8
2021-01-19,Khulna,21,20,3.0,2.8
2021-01-19,Mymensingh,8,20,3.0,2.8
2021-01-19,Rajshahi,62,20,4.0,2.8
2021-01-19,Rangpur,9,20,3.0,2.8
2021-01-19,Sylhet,11,20,1.0,2.8
2021-01-20,Barisal,13,8,4.0,1.2
2021-01-20,Chittagong,134,8,3.0,1.2
2021-01-20,Dhaka,386,8,6.0,1.2
2021-01-20,Khulna,19,8,3.0,1.2
2021-01-20,Mymensingh,2,8,1.0,1.2
2021-01-20,Rajshahi,40,8,3.0,1.2
2021-01-20,Rangpur,11,8,4.0,1.2
2021-01-20,Sylhet,6,8,1.0,1.2
2021-01-21,Barisal,4,16,1.0,2.7
2021-01-21,Chittagong,140,16,3.0,2.7
2021-01-21,Dhaka,318,16,6.0,2.7
2021-01-21,Khulna,14,16,3.0,2.7
2021-01-21,Mymensingh,6,16,3.0,2.7
2021-01-21,Rajshahi,41,16,4.0,2.7
2021-01-21,Rangpur,19,16,7.0,2.7
2021-01-21,Sylhet,28,16,4.0,2.7
2021-01-22,Barisal,3,15,1.0,2.4
2021-01-22,Chittagong,59,15,2.0,2.4
2021-01-22,Dhaka,272,15,5.0,2.4
2021-01-22,Khulna,8,15,1.0,2.4
2021-01-22,Mymensingh,6,15,2.0,2.4
2021-01-22,Rajshahi,25,15,2.0,2.4
2021-01-22,Rangpur,4,15,2.0,2.4
2021-01-22,Sylhet,10,15,1.0,2.4
2021-01-23,Barisal,11,22,4.0,5.0
2021-01-23,Chittagong,92,22,2.0,5.0
2021-01-23,Dhaka,289,22,6.0,5.0
2021-01-23,Khulna,29,22,5.0,5.0
2021-01-23,Mymensingh,9,22,5.0,5.0
2021-01-23,Rajshahi,18,22,2.0,5.0
2021-01-23,Rangpur,15,22,4.0,5.0
2021-01-23,Sylhet,12,22,2.0,5.0
2021-01-24,Barisal,23,20,6.0,4.2
2021-01-24,Chittagong,103,20,3.0,4.2
2021-01-24,Dhaka,269,20,5.0,4.2
2021-01-24,Khulna,10,20,2.0,4.2
2021-01-24,Mymensingh,6,20,3.0,4.2
2021-01-24,Rajshahi,33,20,4.0,4.2
2021-01-24,Rangpur,16,20,5.0,4.2
2021-01-24,Sylhet,46,20,5.0,4.2
2021-01-25,Barisal,6,18,2.0,3.0
2021-01-25,Chittagong,104,18,2.0,3.0
2021-01-25,Dhaka,288,18,5.0,3.0
2021-01-25,Khulna,8,18,1.0,3.0
2021-01-25,Mymensingh,10,18,3.0,3.0
2021-01-25,Rajshahi,26,18,3.0,3.0
2021-01-25,Rangpur,8,18,3.0,3.0
2021-01-25,Sylhet,31,18,3.0,3.0
2021-01-26,Barisal,7,14,2.0,2.7
2021-01-26,Chittagong,97,14,2.0,2.7
2021-01-26,Dhaka,278,14,5.0,2.7
2021-01-26,Khulna,10,14,1.0,2.7
2021-01-26,Mymensingh,4,14,1.0,2.7
2021-01-26,Rajshahi,35,14,3.0,2.7
2021-01-26,Rangpur,12,14,4.0,2.7
2021-01-26,Sylhet,27,14,3.0,2.7
2021-01-27,Barisal,7,17,2.0,3.2
2021-01-27,Chittagong,101,17,2.0,3.2
2021-01-27,Dhaka,281,17,4.0,3.2
2021-01-27,Khulna,6,17,1.0,3.2
2021-01-27,Mymensingh,3,17,1.0,3.2
2021-01-27,Rajshahi,32,17,3.0,3.2
2021-01-27,Rangpur,6,17,2.0,3.2
2021-01-27,Sylhet,12,17,1.0,3.2
2021-01-28,Barisal,11,15,4.0,2.9
2021-01-28,Chittagong,69,15,2.0,2.9
2021-01-28,Dhaka,272,15,5.0,2.9
2021-01-28,Khulna,6,15,1.0,2.9
2021-01-28,Mymensingh,3,15,1.0,2.9
2021-01-28,Rajshahi,25,15,3.0,2.9
2021-01-28,Rangpur,13,15,5.0,2.9
2021-01-28,Sylhet,15,15,2.0,2.9
2021-01-29,Barisal,9,7,3.0,1.5
2021-01-29,Chittagong,60,7,2.0,1.5
2021-01-29,Dhaka,226,7,5.0,1.5
2021-01-29,Khulna,11,7,2.0,1.5
2021-01-29,Mymensingh,4,7,2.0,1.5
2021-01-29,Rajshahi,17,7,2.0,1.5
2021-01-29,Rangpur,11,7,4.0,1.5
2021-01-29,Sylhet,7,7,1.0,1.5
2021-01-30,Barisal,7,17,3.0,4.7
2021-01-30,Chittagong,89,17,3.0,4.7
2021-01-30,Dhaka,200,17,5.0,4.7
2021-01-30,Khulna,9,17,2.0,4.7
2021-01-30,Mymensingh,3,17,1.0,4.7
2021-01-30,Rajshahi,28,17,4.0,4.7
2021-01-30,Rangpur,5,17,3.0,4.7
2021-01-30,Sylhet,7,17,1.0,4.7
2021-01-31,Barisal,8,16,3.0,4.3
2021-01-31,Chittagong,75,16,2.0,4.3
2021-01-31,Dhaka,260,16,5.0,4.3
2021-01-31,Khulna,7,16,1.0,4.3
2021-01-31,Mymensingh,6,16,3.0,4.3
2021-01-31,Rajshahi,22,16,4.0,4.3
2021-01-31,Rangpur,2,16,1.0,4.3
2021-01-31,Sylhet,17,16,2.0,4.3
2021-02-01,Barisal,6,10,2.0,2.3
2021-02-01,Chittagong,141,10,3.0,2.3
2021-02-01,Dhaka,235,10,4.0,2.3
2021-02-01,Khulna,17,10,3.0,2.3
2021-02-01,Mymensingh,7,10,3.0,2.3
2021-02-01,Rajshahi,39,10,4.0,2.3
2021-02-01,Rangpur,8,10,3.0,2.3
2021-02-01,Sylhet,10,10,1.0,2.3
2021-02-02,Barisal,9,12,2.0,2.3
2021-02-02,Chittagong,98,12,3.0,2.3
2021-02-02,Dhaka,243,12,4.0,2.3
2021-02-02,Khulna,13,12,2.0,2.3
2021-02-02,Mymensingh,10,12,4.0,2.3
2021-02-02,Rajshahi,29,12,2.0,2.3
2021-02-02,Rangpur,7,12,3.0,2.3
2021-02-02,Sylhet,5,12,1.0,2.3
2021-02-03,Barisal,4,13,1.0,3.0
2021-02-03,Chittagong,79,13,2.0,3.0
2021-02-03,Dhaka,215,13,3.0,3.0
2021-02-03,Khulna,8,13,1.0,3.0
2021-02-03,Mymensingh,4,13,1.0,3.0
2021-02-03,Rajshahi,26,13,3.0,3.0
2021-02-03,Rangpur,8,13,3.0,3.0
2021-02-03,Sylhet,19,13,2.0,3.0
2021-02-04,Barisal,9,13,2.0,2.7
2021-02-04,Chittagong,128,13,3.0,2.7
2021-02-04,Dhaka,251,13,4.0,2.7
2021-02-04,Khulna,15,13,2.0,2.7
2021-02-04,Mymensingh,5,13,2.0,2.7
2021-02-04,Rajshahi,34,13,4.0,2.7
2021-02-04,Rangpur,7,13,3.0,2.7
2021-02-04,Sylhet,16,13,2.0,2.7
2021-02-05,Barisal,7,7,2.0,1.6
2021-02-05,Chittagong,33,7,1.0,1.6
2021-02-05,Dhaka,156,7,4.0,1.6
2021-02-05,Khulna,11,7,2.0,1.6
2021-02-05,Mymensingh,3,7,1.0,1.6
2021-02-05,Rajshahi,24,7,3.0,1.6
2021-02-05,Rangpur,7,7,3.0,1.6
2021-02-05,Sylhet,5,7,0.0,1.6
2021-02-06,Barisal,7,8,2.0,2.6
2021-02-06,Chittagong,76,8,2.0,2.6
2021-02-06,Dhaka,156,8,3.0,2.6
2021-02-06,Khulna,5,8,1.0,2.6
2021-02-06,Mymensingh,3,8,1.0,2.6
2021-02-06,Rajshahi,21,8,2.0,2.6
2021-02-06,Rangpur,2,8,1.0,2.6
2021-02-06,Sylhet,1,8,0.0,2.6
2021-02-07,Barisal,11,15,4.0,5.1
2021-02-07,Chittagong,101,15,3.0,5.1
2021-02-07,Dhaka,184,15,3.0,5.1
2021-02-07,Khulna,7,15,1.0,5.1
2021-02-07,Mymensingh,4,15,2.0,5.1
2021-02-07,Rajshahi,18,15,3.0,5.1
2021-02-07,Rangpur,6,15,2.0,5.1
2021-02-07,Sylhet,1,15,0.0,5.1
2021-02-08,Barisal,9,16,3.0,5.1
2021-02-08,Chittagong,100,16,2.0,5.1
2021-02-08,Dhaka,215,16,4.0,5.1
2021-02-08,Khulna,11,16,2.0,5.1
2021-02-08,Mymensingh,5,16,2.0,5.1
2021-02-08,Rajshahi,19,16,2.0,5.1
2021-02-08,Rangpur,4,16,2.0,5.1
2021-02-08,Sylhet,4,16,0.0,5.1
2021-02-09,Barisal,2,8,1.0,2.1
2021-02-09,Chittagong,85,8,2.0,2.1
2021-02-09,Dhaka,183,8,3.0,2.1
2021-02-09,Khulna,19,8,3.0,2.1
2021-02-09,Mymensingh,7,8,3.0,2.1
2021-02-09,Rajshahi,20,8,2.0,2.1
2021-02-09,Rangpur,11,8,2.0,2.1
2021-02-09,Sylhet,17,8,2.0,2.1
2021-02-10,Barisal,5,10,1.0,2.6
2021-02-10,Chittagong,85,10,2.0,2.6
2021-02-10,Dhaka,231,10,4.0,2.6
2021-02-10,Khulna,16,10,2.0,2.6
2021-02-10,Mymensingh,7,10,2.0,2.6
2021-02-10,Rajshahi,15,10,1.0,2.6
2021-02-10,Rangpur,6,10,2.0,2.6
2021-02-10,Sylhet,14,10,1.0,2.6
2021-02-11,Barisal,10,9,3.0,2.2
2021-02-11,Chittagong,98,9,2.0,2.2
2021-02-11,Dhaka,206,9,4.0,2.2
2021-02-11,Khulna,16,9,2.0,2.2
2021-02-11,Mymensingh,1,9,0.0,2.2
2021-02-11,Rajshahi,15,9,2.0,2.2
2021-02-11,Rangpur,9,9,3.0,2.2
2021-02-11,Sylhet,15,9,2.0,2.2
2021-02-12,Barisal,9,5,3.0,1.2
2021-02-12,Chittagong,70,5,2.0,1.2
2021-02-12,Dhaka,171,5,4.0,1.2
2021-02-12,Khulna,19,5,3.0,1.2
2021-02-12,Mymensingh,4,5,2.0,1.2
2021-02-12,Rajshahi,17,5,2.0,1.2
2021-02-12,Rangpur,6,5,3.0,1.2
2021-02-12,Sylhet,12,5,1.0,1.2
2021-02-13,Barisal,5,13,2.0,4.5
2021-02-13,Chittagong,101,13,3.0,4.5
2021-02-13,Dhaka,143,13,3.0,4.5
2021-02-13,Khulna,4,13,1.0,4.5
2021-02-13,Mymensingh,1,13,1.0,4.5
2021-02-13,Rajshahi,18,13,1.0,4.5
2021-02-13,Rangpur,8,13,5.0,4.5
2021-02-13,Sylhet,8,13,1.0,4.5
2021-02-14,Barisal,5,8,1.0,2.5
2021-02-14,Chittagong,96,8,2.0,2.5
2021-02-14,Dhaka,208,8,4.0,2.5
2021-02-14,Khulna,6,8,1.0,2.5
2021-02-14,Mymensingh,20,8,7.0,2.5
2021-02-14,Rajshahi,18,8,3.0,2.5
2021-02-14,Rangpur,8,8,2.0,2.5
2021-02-14,Sylhet,16,8,2.0,2.5
2021-02-15,Barisal,4,11,1.0,2.5
2021-02-15,Chittagong,83,11,2.0,2.5
2021-02-15,Dhaka,193,11,4.0,2.5
2021-02-15,Khulna,23,11,3.0,2.5
2021-02-15,Mymensingh,7,11,2.0,2.5
2021-02-15,Rajshahi,20,11,2.0,2.5
2021-02-15,Rangpur,6,11,2.0,2.5
2021-02-15,Sylhet,13,11,1.0,2.5
2021-02-16,Barisal,4,13,1.0,3.3
2021-02-16,Chittagong,108,13,3.0,3.3
2021-02-16,Dhaka,229,13,3.0,3.3
2021-02-16,Khulna,5,13,1.0,3.3
2021-02-16,Mymensingh,7,13,3.0,3.3
2021-02-16,Rajshahi,27,13,2.0,3.3
2021-02-16,Rangpur,5,13,2.0,3.3
2021-02-16,Sylhet,11,13,1.0,3.3
2021-02-17,Barisal,4,16,1.0,3.6
2021-02-17,Chittagong,115,16,3.0,3.6
2021-02-17,Dhaka,201,16,4.0,3.6
2021-02-17,Khulna,20,16,3.0,3.6
2021-02-17,Mymensingh,1,16,0.0,3.6
2021-02-17,Rajshahi,28,16,2.0,3.6
2021-02-17,Rangpur,7,16,2.0,3.6
2021-02-17,Sylhet,32,16,3.0,3.6
2021-02-18,Barisal,3,15,1.0,3.8
2021-02-18,Chittagong,97,15,2.0,3.8
2021-02-18,Dhaka,195,15,3.0,3.8
2021-02-18,Khulna,14,15,2.0,3.8
2021-02-18,Mymensingh,2,15,1.0,3.8
2021-02-18,Rajshahi,23,15,2.0,3.8
2021-02-18,Rangpur,3,15,1.0,3.8
2021-02-18,Sylhet,11,15,1.0,3.8
2021-02-19,Barisal,7,8,2.0,2.0
2021-02-19,Chittagong,64,8,2.0,2.0
2021-02-19,Dhaka,170,8,4.0,2.0
2021-02-19,Khulna,10,8,2.0,2.0
2021-02-19,Mymensingh,2,8,1.0,2.0
2021-02-19,Rajshahi,18,8,3.0,2.0
2021-02-19,Rangpur,3,8,2.0,2.0
2021-02-19,Sylhet,16,8,2.0,2.0
2021-02-20,Barisal,4,5,1.0,1.4
2021-02-20,Chittagong,65,5,2.0,1.4
2021-02-20,Dhaka,128,5,3.0,1.4
2021-02-20,Khulna,22,5,4.0,1.4
2021-02-20,Mymensingh,1,5,0.0,1.4
2021-02-20,Rajshahi,30,5,2.0,1.4
2021-02-20,Rangpur,3,5,2.0,1.4
2021-02-20,Sylhet,10,5,1.0,1.4
2021-02-21,Barisal,4,7,1.0,2.1
2021-02-21,Chittagong,92,7,2.0,2.1
2021-02-21,Dhaka,151,7,4.0,2.1
2021-02-21,Khulna,2,7,0.0,2.1
2021-02-21,Mymensingh,1,7,0.0,2.1
2021-02-21,Rajshahi,7,7,1.0,2.1
2021-02-21,Rangpur,6,7,3.0,2.1
2021-02-21,Sylhet,24,7,2.0,2.1
2021-02-22,Barisal,6,7,2.0,1.9
2021-02-22,Chittagong,98,7,2.0,1.9
2021-02-22,Dhaka,192,7,4.0,1.9
2021-02-22,Khulna,16,7,2.0,1.9
2021-02-22,Mymensingh,2,7,1.0,1.9
2021-02-22,Rajshahi,16,7,2.0,1.9
2021-02-22,Rangpur,4,7,2.0,1.9
2021-02-22,Sylhet,10,7,1.0,1.9
2021-02-23,Barisal,8,18,2.0,4.5
2021-02-23,Chittagong,118,18,3.0,4.5
2021-02-23,Dhaka,214,18,4.0,4.5
2021-02-23,Khulna,7,18,1.0,4.5
2021-02-23,Mymensingh,4,18,1.0,4.5
2021-02-23,Rajshahi,12,18,1.0,4.5
2021-02-23,Rangpur,3,18,1.0,4.5
2021-02-23,Sylhet,10,18,1.0,4.5
2021-02-24,Barisal,2,5,1.0,1.2
2021-02-24,Chittagong,103,5,2.0,1.2
2021-02-24,Dhaka,228,5,4.0,1.2
2021-02-24,Khulna,14,5,2.0,1.2
2021-02-24,Mymensingh,0,5,0.0,1.2
2021-02-24,Rajshahi,14,5,1.0,1.2
2021-02-24,Rangpur,7,5,2.0,1.2
2021-02-24,Sylhet,12,5,1.0,1.2
2021-02-25,Barisal,5,5,1.0,1.2
2021-02-25,Chittagong,117,5,2.0,1.2
2021-02-25,Dhaka,247,5,4.0,1.2
2021-02-25,Khulna,14,5,2.0,1.2
2021-02-25,Mymensingh,1,5,0.0,1.2
2021-02-25,Rajshahi,20,5,2.0,1.2
2021-02-25,Rangpur,6,5,1.0,1.2
2021-02-25,Sylhet,14,5,2.0,1.2
2021-02-26,Barisal,3,11,1.0,2.3
2021-02-26,Chittagong,98,11,2.0,2.3
2021-02-26,Dhaka,203,11,4.0,2.3
2021-02-26,Khulna,9,11,2.0,2.3
2021-02-26,Mymensingh,1,11,0.0,2.3
2021-02-26,Rajshahi,13,11,1.0,2.3
2021-02-26,Rangpur,1,11,1.0,2.3
2021-02-26,Sylhet,12,11,1.0,2.3
2021-02-27,Barisal,7,5,2.0,1.2
2021-02-27,Chittagong,82,5,2.0,1.2
2021-02-27,Dhaka,240,5,6.0,1.2
2021-02-27,Khulna,5,5,1.0,1.2
2021-02-27,Mymensingh,4,5,2.0,1.2
2021-02-27,Rajshahi,8,5,1.0,1.2
2021-02-27,Rangpur,6,5,3.0,1.2
2021-02-27,Sylhet,26,5,2.0,1.2
2021-02-28,Barisal,5,8,2.0,2.1
2021-02-28,Chittagong,155,8,3.0,2.1
2021-02-28,Dhaka,302,8,5.0,2.1
2021-02-28,Khulna,8,8,1.0,2.1
2021-02-28,Mymensingh,4,8,1.0,2.1
2021-02-28,Rajshahi,17,8,3.0,2.1
2021-02-28,Rangpur,2,8,1.0,2.1
2021-02-28,Sylhet,22,8,2.0,2.1
2021-03-01,Barisal,7,8,2.0,1.4
2021-03-01,Chittagong,143,8,3.0,1.4
2021-03-01,Dhaka,304,8,5.0,1.4
2021-03-01,Khulna,10,8,1.0,1.4
2021-03-01,Mymensingh,7,8,3.0,1.4
2021-03-01,Rajshahi,13,8,1.0,1.4
2021-03-01,Rangpur,6,8,2.0,1.4
2021-03-01,Sylhet,18,8,2.0,1.4
2021-03-02,Barisal,4,7,1.0,1.4
2021-03-02,Chittagong,133,7,3.0,1.4
2021-03-02,Dhaka,364,7,6.0,1.4
2021-03-02,Khulna,10,7,1.0,1.4
2021-03-02,Mymensingh,2,7,1.0,1.4
2021-03-02,Rajshahi,18,7,1.0,1.4
2021-03-02,Rangpur,4,7,2.0,1.4
2021-03-02,Sylhet,7,7,1.0,1.4
2021-03-03,Barisal,10,5,2.0,0.8
2021-03-03,Chittagong,147,5,3.0,0.8
2021-03-03,Dhaka,385,5,6.0,0.8
2021-03-03,Khulna,9,5,1.0,0.8
2021-03-03,Mymensingh,3,5,1.0,0.8
2021-03-03,Rajshahi,10,5,1.0,0.8
2021-03-03,Rangpur,5,5,2.0,0.8
2021-03-03,Sylhet,30,5,3.0,0.8
2021-03-04,Barisal,8,7,2.0,1.1
2021-03-04,Chittagong,150,7,4.0,1.1
2021-03-04,Dhaka,319,7,6.0,1.1
2021-03-04,Khulna,13,7,2.0,1.1
2021-03-04,Mymensingh,4,7,2.0,1.1
2021-03-04,Rajshahi,26,7,3.0,1.1
2021-03-04,Rangpur,7,7,3.0,1.1
2021-03-04,Sylhet,21,7,2.0,1.1
2021-03-05,Barisal,5,6,2.0,0.9
2021-03-05,Chittagong,100,6,3.0,0.9
2021-03-05,Dhaka,262,6,6.0,0.9
2021-03-05,Khulna,11,6,2.0,0.9
2021-03-05,Mymensingh,9,6,3.0,0.9
2021-03-05,Rajshahi,16,6,2.0,0.9
2021-03-05,Rangpur,9,6,3.0,0.9
2021-03-05,Sylhet,19,6,2.0,0.9
2021-03-06,Barisal,7,10,3.0,1.9
2021-03-06,Chittagong,133,10,3.0,1.9
2021-03-06,Dhaka,353,10,7.0,1.9
2021-03-06,Khulna,6,10,1.0,1.9
2021-03-06,Mymensingh,8,10,4.0,1.9
2021-03-06,Rajshahi,20,10,2.0,1.9
2021-03-06,Rangpur,5,10,2.0,1.9
2021-03-06,Sylhet,21,10,2.0,1.9
2021-03-07,Barisal,7,11,2.0,1.8
